Roll No	Name	Marks	
98993	6Y2TBEUM6R9A4JW0Y3	59
61848	17HUTXZNT44MCIXA10	76
91315	TKRNW7I7FOG1MUK5OF	6
24275	ZFQC1GYG3FQ3EPVI8S	26
72924	AIPM894WEB6AUEU4C9	23
67085	SZL9D3XZ9KTIGIHVUU	73
97138	BC2F6G5NNVHSDHBOVU	42
47267	7L3ZHTG1BB1OFCR17Z	6
50077	RM33T3TQNR3AC9ZKLX	22
48077	YWW8MM32XKI24E688K	85
71458	DN0NBWSN0BDYA4CAZ9	58
4144	E0ZACNQ3YUYPF80JK5	72
97833	VAZGEVIZUF6IRURX6T	66
42288	S6KSQBQNDSY7MUSMAZ	11
52416	6TCMA9MRW66B396VNS	96
23170	HS4DSGS8N8SHNEGJ0H	92
13720	S376RPRFCYSIIEB4E2	4
61599	RSQVG9KDVXZMPUUXGD	41
70701	0IP6J8R47DKTS9TDRC	46
71796	7EHCHH1F2ZH66WGYL5	20
46916	CA9DA3N7HDDWVQZTPS	27
96310	XYIREKIZ2JQVGS5DNJ	53
461	8TDN6UR94WNL903ERX	7
42196	T90Y0ZQHO4PLAASLOE	19
28903	PQBFLJC9319LR4JCMY	61
8901	YQQ3VNGRO7QFNZJDJU	5
73666	CKINWS0CSTDNKSUFL4	44
81632	0E2JRKWSDJWN84T4GW	87
48096	F3P1X3JER3S3UE3LAK	79
49386	AJAQUTHVWC0R9824IF	54
46165	MQI5DL93SQWAEPUVIO	89
17289	BZG8B38JLMCLF4AKW9	56
58702	IRSKQQ7U4IZ6JV53JA	3
66167	7Q56J9EC53H49IEI7W	1
89934	M682KU293REN2NLMEZ	43
64691	3YCDL0KCVPGUWZNY9R	24
2162	1RHAKLNVQAUW5X4HOE	49
68306	O5LLVF5YFAVW47NGTO	71
65046	QQX5QQGM2MXOC26NG1	85
56531	BVTRNZ20ZSFJFVU649	67
1809	3XYI02GZNKE0DVXTNX	88
72527	C193JKH3DS7REAFVKE	58
55612	BBY33NC1WKXB166OMK	20
31247	35SEYEYX4SJUP5BKNU	14
80496	4GR1J4T76YUYXC7A94	0
73720	J0J27HEYB4UNZI7TSN	83
20140	OZ97TLDFKST4ASFL7G	76
40833	C65758V8STRB5LYSVL	58
94710	QTAWDWPR9JHR2WJQB9	79
60197	QNGNM0SGLI4CTUZXEG	93
78873	E5YI9V8TS3D88SW1B7	31
39348	HAL0XYL9WH8JJW1Z7A	43
34892	OG4ZR0UCU55XO0TMPV	98
59684	LWGKZLZQP5KAI2LXQN	49
89492	QU8W2R61TMGU8705AN	31
18788	CSEV8D5EBNI5A7C98T	94
53791	BIGLX48FZE6LNBYMM1	71
42481	KI6BKY8QCT9TMWOXCE	33
31377	MH6H2EL6OK4Z12X5FT	14
27746	8S3CPV42WV4TZKTPU4	65
31261	8HAK40KPLC62BEKMI2	57
56094	PQ68OLFOQNCN6C58VB	63
46633	LOTX6XN02W9O4ZRFW1	39
61998	ERAW7KLE6NP6AZ5HVI	76
99603	ZITBJPCRIRDLRD4DFX	77
89228	CGFWILVAZ7OGMH6A59	77
4946	T9C4G1V7EA3YP1ZDC9	27
93882	IVHZ9I899M6RR41LO2	56
50261	G8LZV80WYCXGQWAN7N	93
26736	CGLEFMY5XV90Q6M666	51
14920	NAQLXKVWMDWIOKTB07	18
36621	8YNZ3WAI28QK27ZN4I	45
83286	08XQXJ0NYFB2LZ26BD	73
49390	YRSL2EI3K2SL5E9BJH	74
57096	HIL4H0N6ON2ZN5XPNB	46
22589	0RLTD1KKE4CPSGA75N	17
95914	PWO36J0SPMJP4OH1KX	51
86721	LQBDNRBMJUYZCGWTH7	5
39695	0YINNK9NJZM1FJKF42	60
39827	8CX1AH9GOM6OVVJOS4	71
42603	VWZP9QQHMZQBJDF0G9	0
68209	8V96YS77M6FLFM3UY7	40
67006	P9FVZ00XPQ3IG1IT6L	67
587	YKJQMMMDD2XGWXFFG6	19
46129	J2GDH43FMIP61EBFT1	78
82682	Y8QZIWADUEVHNR3VL9	23
42841	269TKI1I0JLKLAAPX6	23
2480	RBVLC8M9KQGPCTNQFI	82
28056	HTCC5I1YWRCQMAULRM	98
82251	YLUUL1UPBXO2JAB0ED	93
23330	1RF8ORPFB9UU9FSFXN	55
37220	X52SVASXNHNY9M6RGW	12
40573	F12PF18GPS8IENXGDL	45
94020	WCOXCE6DZQHYGKIBF1	10
16610	79WZECNETBM2KJGJET	80
61141	QK76P608O591JEMS2N	72
93473	HZKFFH2FTFXF388AYL	53
40150	QW0FNCSW8URIGH43WH	19
60065	IY4HAAEFT9MX85QTKA	72
46313	RDEQWYDAC9NQ5BZ3QP	28
87332	ZB6B5IPL3QUGPHZXMB	66
64295	XEOLQBWLIPLPEAEB9Y	59
90152	6WQE4R639DXOVVO1DE	36
29971	ZSWWDVB3GTSCYPMXF0	35
80554	YOHIYFG4YOD79YHXZX	11
77227	YXV4SBH9XI70PVPMY7	29
42086	TXQV8ISR842YSB8AV8	71
36954	12S5E5CLNV34T1WIZ9	68
21817	H6Y2XCBHRRGSX8YWDK	36
4395	LN3MBUFZ91TH902BKF	62
85671	08S6RGDNYBT8MZHHH5	64
95416	NZMN0AD9IIXGJBUGXI	14
28569	FUCTA383YJ38E4WPCQ	7
63233	DY2BQILPRY7F71WULP	66
67198	BX09YVZSQ5B0M326OV	27
58969	EJ5C9BSF29W2BV6ZSS	71
41202	2FY27VLFZ1BM4ML6BM	21
24057	TDF4BD643ID1SYRTVM	31
43260	18WZSVIECWU5WWLIM5	66
28120	P2QAVEGP309CASYS2S	19
67281	OFWZXRMOSEDSXFUKO6	59
85682	A6IQYJI9GTUWO32D08	47
99190	7YTRE94IW53UN6WGVX	52
10948	99MG3PN1HBKHMDLG5M	0
91554	WYPGY6SNDOSMUKVEB5	35
71418	DRSKNA3EMM0GS0ZHSK	21
67490	IC4S4LNB8G1LM3TOYI	42
40256	3B2GBNG6DAL9US8KPG	5
6390	JL589MHU90WV5W43WJ	38
80757	SPZWY64VHT8PEW336E	68
24217	XPD9O3PIZEIJ9XSC4I	95
78302	XOLOJIBFXGKAIFR95L	88
19935	PMCGOWEO5ORAHGA1LC	73
29943	UO04A12Y9NWPY0VMOC	64
18519	H4DTY7NROW74I3IPKL	93
55395	XOD6ALTA9HMSNIX2YX	74
5039	5KA9ETXU1MFFEODIVI	86
50692	DBIMZOXX7LD4NH4254	79
99414	BF3JSBBB3J8PBS66X4	16
69254	0T4DGK3DCQMUU6EAHU	96
12348	SPGK9OO1XBOY8D81T6	47
28822	COZJYFJ5NIEVUGBB8B	78
79094	C81UET8PG0SSTQ25VX	95
68465	1QS94OM4W6QYO5U4ZA	9
70814	M99NEELRXOTF2QQRJK	7
3191	5L6NC6MTCT5A7RUMHP	34
64344	7O6SQT4TTJNB07H8YA	75
61854	CFH9S80VU4PPZS5V1M	4
69743	CV0EZQQ8OWBO7QI8B5	77
39778	SYO8G8PRLZ7CKXC5UT	98
54493	XDEOXQWFVNEVCMZ7C4	25
27994	TY69DYJJI7G4RUG1MS	8
37545	RSQLBKREYAT24YC3LB	25
11846	J4U3J3L51GJEIGISD0	16
9675	CD94YBXJEUSRU5RUVV	1
78660	VYSAOAAA2VND15Y5KV	0
37611	X0V9HZA3KFEXE99WNK	82
41826	UU6QJ133UQPN34B7FI	45
69800	1JRGQSX85UQ6ZGP6E3	74
51246	ARHW2BZETKEAX8ICBN	78
40180	FP3SC5SBBIG5YF0RHR	1
5770	45TXRNMH1QQXDG47S5	79
29980	6G575JSOGDKAV36B6V	47
20731	M5L53MPNI35W3VJ5VG	89
63078	YQ4HUREN9MEK9PSD8E	90
99584	RJTBSZSBBG3ONBQR3M	37
8659	1XFIEKIINON9335JTZ	54
75167	XCG73WGP7PNK5TVB0U	81
63396	YTH5OHGE9OORXY5XF4	7
49339	76L0R8ETDG49C91Q6Q	79
45912	K0E7T7SV88RHG6YBVB	56
13730	PN79ZTDDJD5XBLQPSC	68
71443	M78HJXULP806K67KO9	91
84163	TJU38N5S5YUYUS4WUA	48
16091	GYY49BHSIMGKT09BQ7	17
13821	3C1R643X6LTCVQYJHE	21
42300	3HB6NNJG88UETL1E0O	72
89138	SSW71089DNOO4OXGE8	17
51915	PG3S10QOPURQ3IEZH1	42
88666	8QN5M5A4TXIYYWNQV5	85
76008	OVW0OY7MUTICYCDQ4P	54
34740	ARN8HGAAFN3W4FY66G	28
20508	XRV288NZDXBV5WS5KB	15
32471	9OX2UR4WM7K8IPXLRT	6
29922	JKO00GO4VJAEYBPO2V	33
11079	X2NYN065LBLL3788C5	7
43586	I3CXRCU2V3BK7RRL2Z	21
81219	KYP9JCS0NM1UWMW3BF	12
76984	FQEF4G2CYHZZDUC0JW	19
98971	N5T50QPMYYRK6FI49U	73
2868	3AJGFNDBTM9EQZX1Z1	87
34463	UVK15YLVWPFUOOJJ7K	20
53562	X8HC8JB1HLBM5OZ71J	93
22835	WS343IGY2YVHE9Q1R3	54
79273	3GDBK1Y5IF5UNSV821	66
20895	E9NBO2ZVIJCU47JM9D	55
48537	MXKVALCFXMLU9G4AEU	45
79586	U695R7KMBPJBM5SKT3	88
30045	GMHSXZPP4VBXN84KDU	50
31110	5IC2QTEUO54KJT57I0	34
67465	TEG80WB3B0CGZ6HUNB	6
93550	UU4MMOOEPIU3DJEDQT	54
17133	5LSPUYNNJ3D25NSEW5	72
61581	3I35X81MUJPV552SIF	13
78878	W4PIU66J1GWRQ25LED	89
47024	ZPW8B6LK64E6UFIIZ6	5
182	TZT1GJWNC94BOZI4LG	23
10555	FX6VE0PY1ZYDZL6A0N	17
80178	CH0GLP3PP822NEZPDL	43
98994	9GNGJ3B3RIEWSYVGFP	42
56762	NS9U1BP378G5ZSLH0X	49
44557	RGWDSSTDI3N1RZYCMO	3
28189	LTVKNJPG7UCF3UQ5EM	73
18095	ZHE00LWMXUDPJ1CQU2	61
46330	7P7BPQ1M7ZM5YX0U80	1
8848	NREQ5S9LM7WRMLHG3Z	68
5883	F48QJLPYDG5QA6AKN6	3
36501	VVOC51AYO7CLFJLTR8	9
39516	SAGLD537ZZWIKX0MGU	73
54657	7FQ3PXTVYM27LUZX7L	2
99786	I9TMRC9G7MMCLZK9EJ	46
58950	2NCFZQU1W9M4GOFHWV	79
55270	X4EYWIHOLZKZSMM4P0	51
49812	DMAM2U76FU0N8RF3FT	71
61768	09T3WV0BGCVQE2GZIH	35
89010	I0JP6QZ6FCA4T61MEM	50
89152	SOLMC2PUOV8MO1UIKR	25
37034	27GYEGPR2PQPT2YZU6	66
4088	MKNDWQBGINMVXFRLKP	61
30269	CNBC7837813Z6QMHUG	62
51286	O1GPVEGMWYXL45D5IG	46
35256	66I0LUJJ76JW3H4HJ9	46
98782	Y2A34GB200SP8PV1CL	31
58815	KMTNDF89V54GGJWHA0	51
78035	PDHVOS21SVPLX7O4HH	40
91526	SNV8QCRLBOCRDKT5SP	30
5470	X8FPQ20VSP8FU9H4SM	36
43967	U0PG6I6REMITSFXBJ3	64
14663	QQYBRIQF9IWHKLHA3Q	65
79469	IAPGW95XQ8ZPNQ33O5	22
84384	0IHGXQ6TT7IVZT39RM	0
8535	RLN9Y1VLWHKY3KCIEB	58
2114	TWSLVOUJB8R8IGZUM2	12
23096	U9WUDDLT2KD8E62GHY	78
82158	ZB7R0FBAZWSGW6TGT0	50
13139	S8OKDP15YISNWP8V7Y	60
6390	OESKZY4WGC1509OA08	83
5699	IQUCK20MX9IMJX6EKO	11
62676	DT1CX3B8ALL1TZZHAC	30
89969	DZCAMW885ZWCLW2TR1	34
81048	QOC9VPW8JN0958HN64	44
70655	3XPGLD0YXOC8UY4SAW	63
69471	WT35SM3XJPW5W4Y5AN	10
62369	MXZ18VCP9FLS4VPB4E	4
30782	C2WK5OX0ZI65UY3YW5	14
46059	21EST01LRZYY0095LD	82
66814	F1R3BE44C6OBS98DYE	23
85445	B34239V9PF4SA1MVYP	46
39330	2HNX2OBI08MMRSU93Q	79
85532	POHDJQ12T28BJWH4LO	53
89188	TGBRK6VQP4AX4HAH6Z	14
11250	RV2Q2F0N1A2RLT7KK1	2
29213	XJA4SB0BZ6U8I02QN1	21
16949	WAZ9MQYQ12X0I3IZ0U	56
58467	Q8HR5GQGA185HIXSTQ	21
24429	H2F5BN7ZHJMXT0EIA6	35
6476	9C246G7AFWT2ONJBXH	3
41967	3Y6S6N2RAJNA53BLIB	33
46353	SDEP8P10A7B5E7LYTW	29
92879	VDNSBAEKIXII3GVL20	70
45774	GLBRP8GAIEG5LQFZ4J	55
85970	WS14RR9HPH52OW05KR	67
3494	S7FIPK60B9T3FEQ2TW	91
52481	AVILEM327O6RXMY6E1	53
74212	455MA1YR0PUEJIM5LC	74
74457	QB0G03W82FBC2HFE7A	94
1660	0QR1D61WUIPGA3C78H	85
87168	BK2242LCKKL1HE4TOW	58
85423	2K5UVUX6WYQ88NBJGW	69
15314	1TV5JM85P8H73YG7Q6	83
69613	GFGS5LS3AGCMFRT48K	79
24473	JDUS77JUTTGVWUWHAI	85
66645	NX9O379Y1ET1MCALIN	91
80635	WN5XRNPIFRILEOPMUD	34
44408	4JBDEAW2J1R12NVROZ	72
96461	SMZ7M2PAD317H1KHJF	35
59836	GP0F2V1GNIQR8W2WK7	26
17414	HA7VDRBRS88RX6G2HA	82
47997	KW2N2RDOU11TE1C0NM	32
61102	PO0WUO7NFH6860GKTF	76
74253	QVA0SB3CLF7R17JPBB	21
13749	ND6Y9FA73A8Z3W9YU6	8
32379	4Z2R85PXQW71T6DL11	18
64992	6S1ZVXZGF9L7VR15DE	77
70770	PE3U21FUD9HXRHPC1A	69
20734	0OFTF9GRINFO14D23S	74
89912	WUY22521GP350QSDEQ	77
27704	6HC01NNVACCKFL4RIL	34
31255	J36MSQOE22380QBM2J	46
76071	I1WOBR433AS7A6WOXW	99
61657	0O9G3B3AKP3E2F8202	96
91360	HPJFW4RIQZCHXZJB5D	75
29612	QPUNP9BJD2VYR8L4QY	20
68586	T864J90C0RMSOE98RO	73
73253	Z3562BTIMNLJ9IQK0F	79
52720	X5OYBWXNQUGSFM9P71	90
94432	L0XV1EWIEIYT2KUSLF	96
93586	RE9TUVR34L2J75M8Z1	26
31174	KV5IF7M311YAL5O38U	9
19542	OM1ZVWDN61OE5MZ8H3	58
24871	ZOJ765WG8WAHUUY1M5	46
43516	52S2PGWLZ9WBR1WC4S	44
42567	3071SEHLYP977W8YNT	90
84751	Y5TPMW6UXY16YVDBOV	31
97621	EG6RTRVTODBPM5M6JN	46
12535	EYM8BJWAYDQ2DEI1CY	69
68470	A00EQQ0ZUCD9EC97D3	72
57291	V9QUB96C4BKLJ7X4Q2	1
63649	1WK0LHQRAKSXN26V2G	37
98307	PWSN3NWKAEMHPRLZYK	94
1283	C6WP7MIWHSCYUJP72R	7
81964	577C8VPP57ETKE2BC9	56
43394	KHCMAGL026NQYZA48A	7
21749	ZS5LB2BLGA5NUVW05J	1
39615	M7HVHBFKJE26YKL57I	83
18439	X84Q4BHKK42NJL4Y24	67
65813	5A1VA6DCUN7XPXEZWS	91
77041	QWZVJ1NMQVUEYPNGQX	60
56030	AQJA8HMK09FQKY4ECV	14
5440	OX77GJG06QP8SYF119	83
53652	3XSPI7JZAHBRV7FWST	80
63054	SPS3SGC917RNJWARUQ	27
53492	TR0OJDFNFJ2LH2N5QS	52
16274	IALYB0ZF7S0304JQL2	50
68063	67AA89EOPJMW67ARNU	29
32725	K060UAGZ1CXM1GD236	4
78843	W2DP2NPXJTG49WOFHA	53
19333	KVEW2YF92ETP83QZKF	58
60439	S21RH4LJ14GWZEV6U6	65
30210	ATFCJ3YK75UWFB7XIY	62
25227	A804U2S8I9MLAT9CG2	63
91605	O2U533G0OM550ZR2JX	1
25725	BBP9639C1XHYFA4A21	14
64865	2T3T8WAFBC2RA41W0P	68
89376	NW7VKE0T4EZ7N2WJ3A	10
82321	85DSY5Y9GQSQRL5T96	52
87959	1SIS88RVHU482G4P0E	40
7665	BU02RFAYIVNSDEPFEF	89
67128	NYQAPA4G3XV4QKWWI5	53
30041	S1Y54IPPL1VSA8ZJM9	78
5611	LNNI24ZZWP7ZCBPIND	39
61796	3686HDBW8QA4O3K62U	87
20689	2TNB99FDC2BOHXAX3L	80
83871	RNWO66HFSTE1MY4MQW	11
79746	NGT6IOGQY1Q6KH8VSW	48
24125	2XCWHIWHQZ69NHNZ84	66
8079	YFLSKLGKP1E9YN1FU6	85
8390	CZKVFT0KJZPK69M7BC	11
72582	IONENIO9XHBMTBUGPG	30
11088	TMKVPIZRFJAHEQYM2E	48
99987	YEBALYULG2HYGFU0SO	5
22662	OLQ68RKCZ6ZZY6RDBJ	7
61891	EKMLAC3JU51XFLQ46E	50
66852	71CM2O7LHP0JLQ00ZT	11
28324	0JBRPKAEJZXD1E9DEX	58
53957	2GR01AJLXRSYUVKZRJ	36
33897	CET5PYOS9GKKHPDJI2	21
19124	FYTKIW9IF1MMIWX8SY	48
51594	W69JKC3U6527MLEE1S	88
89822	7CUFTE3JH7MFUF2EGE	28
76487	5MHNU71NPCHAOO7YGT	62
51529	JKG4YXK02GQH15SRF8	95
12141	IWSWEWL80LC6CMR9TF	54
78334	2HRFPFTPJVNYXP1SMT	50
67570	U5UD1M1LNY48OUC602	99
48769	EJLVOF2RHQCMF66G89	54
24282	KZQW6DG9V6TFI0HT6H	72
43329	B1LRBSKUQKMO3FAYC6	23
12347	YTOQKYSGHR118B73BU	34
92011	6H1WODRS790UAOODUZ	89
28926	FB16ZBSEITD11L415H	60
58457	ITG8M9X8PEDEF6P27X	17
97244	3MX4E545CVITVUK3LE	45
21576	W4ZYA9PXH7FFL6KS74	9
30440	6V06HT3CZ1M5ZXWMRK	90
61671	7E5PV69X8OZBEERKPB	21
80044	2F4JPE3IJXE6DL2D37	49
66379	D0Q4L7VXR6C7ZEOMZK	47
43627	CXAEXCHPWTDJOMVK0B	13
43199	CCPFBAIEES5JK1BIFW	70
41381	7SFXQ0F5AOTR8E01T1	36
2553	ASCJTE2FZN6RZCS6GU	80
17113	6BQGI8TL2HS1SNA7MG	6
72264	CDKM06N6UVC7JEQH4Y	1
80036	SHO830O6NEVBLYLD3R	48
3818	H01JE7DP8Q6MXETRH9	32
50376	D1F6VGZQ6SL2PHAYAO	46
74297	G6XQ4KYW9XLB96FTKE	41
26633	WZR29LKYUGV4QT1QFE	57
41317	MLZKZHVU7LY1DN2FBX	36
22128	5MWQAH76534WQBSD7Z	85
21021	B5YOIYAI30PL342N8V	82
36402	SJ735FLM24E2ISFHVX	35
61351	U3G7VV6JDVHBHBNQI6	69
46923	WWUUVNA9RSVSG6X5B1	67
29135	H8K2YYVZ260AR22Q67	35
20548	8J4TWH2HRQGHX3MIN3	46
23804	V0LE7EUW45TSP027Z3	44
89748	AG4GXB0IW47QMJTHHU	91
45534	MZFJOSUHQ69XF4Z9GX	1
39586	8XUM0ZJHGAWVGVPYOH	16
71268	ZTIBUH758CNP7JGAU0	94
45288	IBCBFOA2NMSYFSHSN0	44
52490	ALNWYJJVCPGRMYW7NU	31
93299	Q3RD4IV9R2POP8XEBY	55
55855	JMOC2BPI7BCPVEYJ2W	64
38983	FEU70RHTS6540IJCNW	86
65764	0C8IPOXWGSMUXSGOUE	10
90495	T63B2VA3K9RVLAJUHP	25
77633	H9OS6CL89RGKQJHJO8	1
65491	DJU3A6ZADRFFM33EJ7	87
35378	U2DZJFLGY5X7V8H3L1	52
43762	VP4YND99T8CUA9V2KV	74
54542	82RGJBUWJC6GQU0CKJ	68
22863	0IHDKX4VJD38VLDTIW	20
96520	0WD2K6UYXEX5MQPTK0	66
69560	DUZSES9BS1QIYTSX0G	82
5918	MKDJC5F7C406QIAVTX	1
64064	Z5GFLOKETSI5R2309L	55
53711	5U99KUP8A4LM5O4TQC	8
4991	I0XSNWBDXGM5SUDWR9	76
28618	117RGZIRFLEFM5O4E2	48
58895	Z9LGEUWW9VM7A685JA	60
51905	P27DVMVQYBNGLKUDHM	41
79351	VLB12TV6UWCK9UV87R	95
86364	56REFU3DIBY02KZDH9	4
18725	4NUYLLPRGXDQJ12XY8	50
3210	BBSN3TN1APXLH5MJS1	50
57172	T2L3WTZQEUEGRJGAAQ	58
80243	WLC0YTCI2RGYEDFQJ5	11
78125	8WDETOFZU8G8VHOG40	28
22440	KSJ8PJYF0MYTXCAH0F	81
73386	P6DAEP7JUWBLP5R6GM	5
62204	G7UL7PAJQSXKTH398O	52
15574	M7829V3GAH5CRDIP3R	34
30380	VMRKDXW8403ZD3O1R2	75
4944	ZHVBWQ9JV44L3IFLFA	53
18489	VYCFXZB39FMEPWQPV4	30
82158	ZQ6DGT8AHOX28IHESI	7
49431	0Q8RM62TQ5WETR9LIF	85
48957	3IJZUEIUQNWPE4973X	25
94238	2J1OS46GBYNWFUVCAC	28
98247	CW8SHZ589LB6RO8OFK	54
54173	C2YEFKOKJ2TFDKRUHH	44
19790	R5A53DLK0J7I52QOMY	71
95086	YTV5HTCWZY9ANULJK6	5
31956	A41BVXZT129LSCNSQ9	56
26660	G6QFY6K5XMRJ7U56OP	78
40189	ERAOWC35PN6S14V2IL	75
3906	980X9U1RB1N15E4D6S	19
36396	JCWNOX43GM4YOTPWV1	78
56453	YKVA7AHL2M5BD9E36Q	94
66347	3ZNQO4DTRNG0BWTKYJ	20
38113	2HCCY3BOM8E3IXBM98	10
30438	LTF9G92SD9YIM0B4BN	8
88266	QHAGR7Z2D5X04JWD6D	20
47350	DAN32009DPYKMMEQ69	75
88041	GF0LDB342RC4Q68IPZ	3
29211	ODXD4GON8OEJZWELLW	38
57582	C7EBZDYO72I1ME4O0R	79
53283	Q7PUTWD256ZO1IOA57	29
90660	ODPW5K06WOWBK1S65W	51
78951	STRGCFXUIJTNTHY5GM	15
40224	QO0I8WZ0ZDFAFAZX0N	44
76661	Q5MGKWJCQP3P52YFZX	26
60339	4QEQQU6PUHXXXOO08V	14
61416	M9B4RASN32VUGAE6R8	54
68127	J09OOMRC65600OJXT8	75
2099	78SJSUX0HP44BU9GS7	6
21030	L7TXX1WTVFLWH8MM8R	98
51741	7ZO0JHJG2DJVPXBYFK	66
72606	7XS82ECA52OIN40NOH	46
76005	2H4HZI92IT7VT94VQU	65
5249	L8MTJ674YM8VW8RNHW	44
85639	JNJMGD27JZ778Q2KEG	19
50945	6PV2H36NMM37173B46	23
16343	RPVFHMZ9ER62NYZLRH	36
69689	GNSJLPIJ1E1JIK3LIE	47
21002	EMCAQWANQRBZKFCDDW	73
80798	CBL5HJC664YWBVK5PX	52
42357	X57QJFXN9GUL90W1IO	11
14100	OBGLKJJVZN3N7MJN91	58
4877	TZEZITJ7P0M7QJWN6G	26
83069	MU3XFZ68U1HJZTCCW9	6
21005	JOJCR70EVAF1IHEJ5E	15
23116	2ZNKQLY3E31Y9X4FQJ	16
18453	KHUGWCS5NPRVEN7EL5	62
91000	6W7W8TRBNEA73904W8	85
31919	AY7RVYJ42TGXG3BUFC	39
58028	TD1ZNV94CCDZM8X4U7	71
89006	Y5E1JF8PMHYEK27MNS	76
40635	E6JY0YF58DWCZYC2Z9	79
27215	G85WTAO5RZ9N0DGCHH	44
37937	IOYUL88F2VGY89OK7T	47
77026	4T7PNCK3WVXKEGWZPH	27
80164	8WHNWKRZ6OWK12Q6I7	58
21441	VTDXIE4U0RUMCQOR8T	35
96777	SWZH7J2RUYT45BADVJ	53
8190	29AGZ4ZVXPOIT868Q5	83
34339	H2P72S5747BOP4H8FJ	84
35740	5YYRIJCD8LFJFKLY3T	34
67447	7ZBVYF99GSBT5MB4N0	74
62196	Q6KDVM19S57E3T1S45	51
74683	VQ7YP1GRB4W5WNDN2K	91
58936	WO4YQ0FUXUPMYVK76H	77
17868	UM7MJI5FRCR5FVQ55Z	28
40723	UG0TC91IESQK8DMKCK	62
53567	LA6SDSGA9DHZ4WPN5A	56
8911	T40VKE7T8F7DNDP3ET	45
35599	4V01RDJXA9OL1416GT	97
29329	DHQE7WXG56QZTEIHAQ	48
45333	CEQPZXQSZNU0F99602	21
17983	F1GOJ7PHQKSMBJUMS0	96
14326	EBWQZ14VORPLKGLC9Y	37
79969	FMYNSKNLQP0V6KBO16	4
77174	SV16A2HWXMMSHF2M4A	53
80773	CI2NRR6IBCQUE10047	65
3338	70NS7OPPTS0B7OCYQM	10
54588	9Z5EKMTYNI4UZLUBK3	34
18955	J6KRDXFW18TUVWUU9U	20
91651	MT0R7FENUD5AXBA5Y3	10
86343	9H9ZH300VJY5MJG0GA	83
72476	MYK2T8IVN431KG8QJC	11
38321	WJUNSQ9H5VQFG8N9T4	10
15290	6DNZY1O9CEYEVA4GBV	90
12280	ND0GA2DSCGJTZ5F1MS	91
88700	O48ZVHVQZVE4EUBMFA	97
55510	UNARVZJKCE132HVHMP	86
20400	F6CGDCDVSSF0COK1ZN	75
82303	DKZ3O3I2NT8YPEPV7G	69
39289	Q1G0AAFKSWIC6S2EE5	46
81529	UUQNGKQZTOB5KQBDXN	25
49355	HWJ1OWDTZZXUWMMB94	39
45290	1MNUTE5ZZZO149JTXD	91
71987	96YPKMMOHOTDE9JLCZ	97
36461	41C0F63QC7JDBO1SA3	58
53844	9XZNI39V3REWSY6RBP	20
93791	6NCXAFACHDTRFU03XM	40
50572	7P4OPYD3Z1YDCV083N	62
99030	0VU5LJKGG9VKTWSTKL	80
30773	3R1GVTU5VNSAV09VXC	81
45232	FOH3W7EL3YPOPR00O6	68
98023	BG2U9VPATYH5F6Y6CA	5
45513	JVMLRP07CABXJKUL4S	41
3930	1ACWQO78AWTOKEIAFL	95
56167	JF4314NDOX95K8755V	85
16586	NDDJOCUBPE2LB5IUCD	44
81136	SUY2KTYBT8NTGHZFH3	67
24115	I6NS7V6BDQRRP2L4KK	23
7867	CY2383IW7E2LM2L24X	81
58972	A1ZKX3ZMPIQW04A0X2	55
40804	UKBNLUSC1GVBCXFPUE	79
38800	CGUARNCD0GHYALIOLZ	77
49528	UM17HPXKZ3GRE14D5Y	84
57895	ILOHZ00QVFLOBXQQH9	92
60464	ZMAB9FN7TAM1EMGKH3	7
18211	U53ZWSGKLALT5AV5UP	84
46459	QX09GN667Y7H1CA6GC	21
36374	4SBG15TBKQ8NOOPHFU	13
35732	4Y2NWV1ZQ6LUJQEYKS	73
85889	8ABMOK84W5QF5SQ8W3	26
71443	PGW3LUJG8T1B4EPPUW	21
4952	SIIE5MPN1B6ERZAYGG	42
71839	A9MBKVER7HNPSQW2XL	80
59425	UMJV0NK5H89QKA70L7	35
53185	4C8TJYQS8M1PNOO9GW	81
24859	XXIV8ZIPH4KA97N9T9	45
11124	50ARY7BTCZ7DHZAJPC	51
7674	E63AHPK1XC73G81513	2
89176	T5ANZRQOWDREJ1E0WE	34
19185	2WESEKMVB73V02L10W	68
53317	XEAVB1OYYMC09LWCWI	91
22153	55KBBCGN6UA9DIH24M	89
33213	S3YJZ4IGJIB9FZTGAB	44
96237	V73YPO5VO8Q4CQA6GN	51
37850	ALOG9VH3INRG3YU7YD	83
55432	QBZGGYEOX6EQDLYMP8	7
64487	014B4XGCS2YLP5BM97	81
74726	L9NF9OE0OW2MYV59JG	53
84683	TIX0BRDSMCIEXX6YET	27
42904	JWJ622K0HQSLPEUUSG	49
70816	5GDPX5YG2MCZ4LZCLY	17
2483	40T7R7CFFTHLCETU96	81
70657	1X5DQGRBXLPKP54KWE	64
16920	H13EXG4UOFCJ9WW0BM	83
20673	OZJTCYVRQXQ174ZNDQ	30
36621	XMCYMEOO27Q3O2ACBN	39
94201	BL0KN6VY0ST986L334	87
36618	HVRIPTMFE1TJ0B1M8A	10
20057	26077XIBIDB5JYBMWA	7
93905	18Q3P37F3D0N79LBHH	98
21568	KLMP8II3VFYQLDPY8S	71
3284	9CCFI6VK8YBMH5CRB9	74
32039	ZMN1ZF80N9PTIVC63T	26
